shock_event,shock_node,shock_date,target_node,target_country,observation_date,months_after_shock,shock_yoy_change,shock_value,shock_expected,shock_dev_abs,shock_dev_pct,shock_dev_z,shock_dev_abs_weighted,shock_resid_std,shock_yoy_actual,shock_yoy_expected,shock_yoy_dev,shock_logyoy_actual,shock_logyoy_expected,shock_logyoy_dev,export_baseline,export_observed,yoy_change,prop_expected,prop_dev_abs,prop_dev_pct,prop_dev_z,prop_resid_std,prop_yoy_actual,prop_yoy_expected,prop_yoy_dev,prop_logyoy_actual,prop_logyoy_expected,prop_logyoy_dev,icio_edge_value,is_domestic,supplier_hhi,shocked_supplier_share,target_log_gdp_per_capita,target_gdp_growth,target_inflation,target_unemployment_rate
2014_russia_crimea_sanctions,RUS_C26,2014-03,UKR_G,UKR,2014-05,2,-0.1572795482938089,-999900.4039660079,1243580816.2673306,-1217447259.8773305,-0.9789852367870701,-298.40084310580147,-249585681.23495612,4079905.5632884745,-0.1572795482938089,0.8724452604180563,-1.0297248087118651,-0.1711199812190891,0.6272452018587735,-0.7983651830778626,5216838820.01,5003901344.25,-0.040817338450872834,154972100222.06958,-149968198877.81958,-0.9677109535388655,,0.0,-0.040817338450872834,0.8566326083933378,-0.8974499468442106,-0.04167375137366491,0.6187644213235224,-0.6604381726971873,45.067901611328125,False,0.04824165444945721,0.002740275670327596,8.326249847036435,0.045439094492707,4.30879343709354,7.17
2014_russia_crimea_sanctions,RUS_C26,2014-03,UKR_G,UKR,2014-06,3,-0.1748039024653902,-1190251.0684463726,1292527650.041979,-1265119791.011979,-0.9787951468356519,-310.0855574687054,-259358902.2619062,4079905.5632884745,-0.1748039024653902,0.8125606142379342,-0.9873645167033245,-0.19213422053297435,0.5947405488970183,-0.7868747694299927,4784458453.11,4425723888.26,-0.07497913679589262,160368304307.91663,-155942580419.65662,-0.9724027518569857,,0.0,-0.07497913679589262,0.8046151614083547,-0.8795942982042473,-0.07793898689187273,0.5903473620720092,-0.668286348963882,45.067901611328125,False,0.04824165444945721,0.002740275670327596,8.326249847036435,0.045439094492707,4.30879343709354,7.17
2014_russia_crimea_sanctions,RUS_C26,2014-03,UKR_G,UKR,2014-07,4,-0.20274659769179654,-1226247.753762905,1340706335.0016277,-1317185565.7416277,-0.9824564346076791,-322.84707214643305,-270032770.6775569,4079905.5632884745,-0.20274659769179654,0.7611361265312457,-0.9638827242230423,-0.22658269692620792,0.5659591266579866,-0.7925418235841946,5208682923.69,4807875127.4,-0.07694993190448512,166720470946.68372,-161912595819.28372,-0.9711620588635601,,0.0,-0.07694993190448512,0.7509377130341313,-0.8278876449386163,-0.08007180097726518,0.560151480441565,-0.6402232814188302,45.067901611328125,False,0.04824165444945721,0.002740275670327596,8.326249847036435,0.045439094492707,4.30879343709354,7.17
2014_russia_crimea_sanctions,RUS_C26,2014-03,UKR_G,UKR,2014-08,5,0.08538616715741044,362675.21190170397,1387883239.4512758,-1365395534.891276,-0.9837971207369787,-334.6635145620242,-279916170.4674941,4079905.5632884745,0.08538616715741044,0.7167202362038377,-0.6313340690464273,0.08193583430368534,0.540415630559874,-0.4584797962561886,5205291092.1,4258339850.8,-0.18192090020425086,172755135995.5158,-168496796144.71582,-0.9753504298077105,,0.0,-0.18192090020425086,0.7061816994389815,-0.8881025996432323,-0.20079624799490858,0.5342579495130053,-0.7350541975079139,45.067901611328125,False,0.04824165444945721,0.002740275670327596,8.326249847036435,0.045439094492707,4.30879343709354,7.17
2014_russia_crimea_sanctions,RUS_C26,2014-03,DEU_C26,DEU,2014-03,0,-0.5744112368396944,-4421406.468394656,601680696.5834507,-591845444.0934507,-0.9836537011311017,-171.88642629132326,-197128974.7257396,3443235.494874715,-0.5744112368396944,0.984210478776044,-1.5586217156157383,-0.8542816852488571,0.6852210896927318,-1.5395027749415888,13272129058.54,14179994498.231998,0.0684039038264044,302009102646.4429,-287829108148.2109,-0.9530477910302184,-1726.4151382352054,166720681.3550295,0.0684039038264044,0.9933563396838334,-0.924952435857429,0.06616585614183634,0.6898198208719464,-0.62365396473011,29.664899826049805,False,0.03041367950719318,0.0006391904866852342,10.762315161004778,0.396995583779145,1.99569888138804,5.316
2014_russia_crimea_sanctions,RUS_C26,2014-03,DEU_C26,DEU,2014-04,1,-0.4318603602625485,-3460805.7697594054,623956066.8307141,-610286749.6577141,-0.9780925005787169,-177.24223352312995,-203271314.24151582,3443235.494874715,-0.4318603602625485,0.9168587098208314,-1.34871907008338,-0.5653880142742196,0.6506877560806537,-1.2160757703548732,12716032076.562,13481243222.588001,0.06017688076113198,313295336393.9563,-299814093171.3683,-0.956969537504906,-1798.3017507763066,166720681.3550295,0.06017688076113198,0.9244886471637802,-0.8643117664026483,0.05843576284106433,0.6546602946118192,-0.5962245317707549,29.664899826049805,False,0.03041367950719318,0.0006391904866852342,10.762315161004778,0.396995583779145,1.99569888138804,5.316
2014_russia_crimea_sanctions,RUS_C26,2014-03,DEU_C26,DEU,2014-05,2,-0.5816689621256625,-3784195.8601128743,649035075.5983553,-640864067.3373553,-0.9874105290018924,-186.1226361924088,-213455857.08831203,3443235.494874715,-0.5816689621256625,0.851272145551889,-1.4329411076775516,-0.8714821320654753,0.6158730477025536,-1.487355179768029,12382554538.935997,13122270321.602001,0.05973854428341296,325468361880.3558,-312346091558.7538,-0.9596818866024655,-1873.4693801641615,166720681.3550295,0.05973854428341296,0.8601689878718874,-0.8004304435884745,0.05802222135834256,0.6206673372900866,-0.562645115931744,29.664899826049805,False,0.03041367950719318,0.0006391904866852342,10.762315161004778,0.396995583779145,1.99569888138804,5.316
2014_russia_crimea_sanctions,RUS_C26,2014-03,DEU_C26,DEU,2014-06,3,-0.3651360133350948,-1605031.9688558595,667483141.2556188,-659104616.5376188,-0.9874475860135749,-191.42013885448776,-219531329.66002384,3443235.494874715,-0.3651360133350948,0.8087172395440116,-1.1738532528791064,-0.45434445368081455,0.592617885380065,-1.0469623390608795,13297701052.721998,13675412328.884998,0.02840425383797328,338973822335.8967,-325298410007.0117,-0.9596564353121825,-1951.1581128575947,166720681.3550295,0.02840425383797328,0.7985314815861159,-0.7701272277481426,0.028008332764166255,0.5869704883550177,-0.5589621555908515,29.664899826049805,False,0.03041367950719318,0.0006391904866852342,10.762315161004778,0.396995583779145,1.99569888138804,5.316
2014_russia_crimea_sanctions,RUS_C26,2014-03,DEU_C26,DEU,2014-07,4,-0.3658298571114737,-1744316.0211103216,692861799.7925711,-683783392.5765711,-0.986897232292619,-198.58746042621496,-227751215.21730232,3443235.494874715,-0.3658298571114737,0.7566803313562765,-1.1225101884677502,-0.45543795607395055,0.5634258515234869,-1.0188638075974374,13002106847.279997,14166553054.627998,0.08955827090373436,351066945525.5273,-336900392470.8993,-0.9596471464055909,-2020.7474545612872,166720681.3550295,0.08955827090373436,0.750383963535395,-0.6608256926316607,0.08577235804468586,0.5598351716014385,-0.4740628135567526,29.664899826049805,False,0.03041367950719318,0.0006391904866852342,10.762315161004778,0.396995583779145,1.99569888138804,5.316
2014_russia_crimea_sanctions,RUS_C26,2014-03,DEU_C26,DEU,2014-08,5,-0.3809872672474203,-1656275.2993737403,719793007.4875234,-711713600.3895234,-0.9887753742896147,-206.69907749525558,-237054071.70625886,3443235.494874715,-0.3809872672474203,0.7083156023582995,-1.0893028696057199,-0.47962938947882705,0.5355078562111082,-1.0151372456899352,12160795926.07,12333679375.095999,0.014216458369749961,362908596191.2547,-350574916816.1587,-0.966014364210331,-2102.768018741562,166720681.3550295,0.014216458369749961,0.7085502620419954,-0.6943338036722455,0.014116352179058822,0.5356452109515217,-0.5215288587724629,29.664899826049805,False,0.03041367950719318,0.0006391904866852342,10.762315161004778,0.396995583779145,1.99569888138804,5.316
