combo_id,events,n_events,n_rows,train_exit_code,selected_model,selected_mae,passed_train,early_stopped,rel_mae_focus,rel_mae_overall,n_eval_rows,model_dir,search_mode,round_k
b8d651510465,2010_russia_wheat_ban,1,23,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_b8d651510465/model,beam,1
fcaad9ab0d0c,2011_japan_earthquake,1,51,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_fcaad9ab0d0c/model,beam,1
eb288712cfc5,2011_queensland_floods,1,30,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_eb288712cfc5/model,beam,1
1ab6980df89e,2011_thailand_floods,1,53,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_1ab6980df89e/model,beam,1
d09b43043e91,2012_us_droughts,1,18,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_d09b43043e91/model,beam,1
b299c7276084,2014_indonesia_mineral_export_ban,1,7,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_b299c7276084/model,beam,1
5a26d99828ec,2014_russia_crimea_sanctions,1,14,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_5a26d99828ec/model,beam,1
c62f8ab9575d,2015_samarco_dam_collapse,1,41,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_c62f8ab9575d/model,beam,1
297fede77c93,2015_tianjin_explosion,1,54,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_297fede77c93/model,beam,1
70ce52f10479,2017_british_columbia_wildfires,1,12,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_70ce52f10479/model,beam,1
470437f64e97,2017_hurricane_maria,1,30,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_470437f64e97/model,beam,1
095660c07941,2018_sweden_wildfires,1,66,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_095660c07941/model,beam,1
87391568ecb0,2018_us_china_tariffs,1,29,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_87391568ecb0/model,beam,1
5dd6303720c6,2019_amazon_forest_fires,1,48,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_5dd6303720c6/model,beam,1
94c198dc5460,2019_brumadinho_dam_collapse,1,9,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_94c198dc5460/model,beam,1
88a04e343e8b,2019_saudi_aramco_attack,1,34,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_88a04e343e8b/model,beam,1
10afead3c93d,2020_china_covid,1,15,1,,,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_10afead3c93d/model,beam,1
f10a47c8aade,2010_russia_wheat_ban|2011_japan_earthquake,2,74,0,rf,0.1816299537129879,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_f10a47c8aade/model,beam,2
c16adcda7f3f,2010_russia_wheat_ban|2011_thailand_floods,2,76,0,catboost,0.2406959449175998,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_c16adcda7f3f/model,beam,2
3483d06a691a,2010_russia_wheat_ban|2015_tianjin_explosion,2,77,0,catboost,0.2009544286328343,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_3483d06a691a/model,beam,2
15b3c99f4934,2010_russia_wheat_ban|2018_sweden_wildfires,2,89,0,gbrt,0.2269216685387607,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_15b3c99f4934/model,beam,2
c04680bcbd48,2010_russia_wheat_ban|2019_amazon_forest_fires,2,71,0,xgboost,0.22119318753374068,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_c04680bcbd48/model,beam,2
e019f8ab5b44,2011_japan_earthquake|2011_queensland_floods,2,81,0,ridge,0.5344219644308912,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_e019f8ab5b44/model,beam,2
dbcf1c5a3e2b,2011_japan_earthquake|2011_thailand_floods,2,104,0,catboost,0.14011306849214136,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_dbcf1c5a3e2b/model,beam,2
3dbcac334824,2011_japan_earthquake|2012_us_droughts,2,69,0,gbrt,0.06255227096321109,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_3dbcac334824/model,beam,2
4352333ca544,2011_japan_earthquake|2014_indonesia_mineral_export_ban,2,58,0,rf,0.08408568193145918,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_4352333ca544/model,beam,2
12bbebef6de4,2011_japan_earthquake|2014_russia_crimea_sanctions,2,65,0,rf,0.11167855235192703,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_12bbebef6de4/model,beam,2
6536a1e8e52b,2011_japan_earthquake|2015_samarco_dam_collapse,2,92,0,catboost,0.13245351078965614,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_6536a1e8e52b/model,beam,2
4a9cc89523aa,2011_japan_earthquake|2015_tianjin_explosion,2,105,0,catboost,0.14228699474396073,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_4a9cc89523aa/model,beam,2
3ecc690701a7,2011_japan_earthquake|2017_british_columbia_wildfires,2,63,0,rf,0.05940022015450182,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_3ecc690701a7/model,beam,2
b22b83daa94a,2011_japan_earthquake|2017_hurricane_maria,2,81,0,catboost,0.10048625461856364,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_b22b83daa94a/model,beam,2
3ec1e04cebed,2011_japan_earthquake|2018_sweden_wildfires,2,117,0,gbrt,0.11738346846537515,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_3ec1e04cebed/model,beam,2
d105a912b181,2011_japan_earthquake|2018_us_china_tariffs,2,80,0,gbrt,0.0874055115257607,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_d105a912b181/model,beam,2
17aeaa3a3017,2011_japan_earthquake|2019_amazon_forest_fires,2,99,0,catboost,0.1265099759640944,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_17aeaa3a3017/model,beam,2
50a9387e4774,2011_japan_earthquake|2019_brumadinho_dam_collapse,2,60,0,rf,0.1427704166003746,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_50a9387e4774/model,beam,2
edee9f9bbaf2,2011_japan_earthquake|2019_saudi_aramco_attack,2,85,0,catboost,0.3663173647600647,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_edee9f9bbaf2/model,beam,2
85152b012866,2011_japan_earthquake|2020_china_covid,2,66,0,gbrt,0.09792639809957979,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_85152b012866/model,beam,2
829e5ae965fd,2011_queensland_floods|2011_thailand_floods,2,83,0,ridge,0.42844318857193997,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_829e5ae965fd/model,beam,2
a5bac8f34f1d,2011_queensland_floods|2015_tianjin_explosion,2,84,0,rf,0.5039633040859673,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_a5bac8f34f1d/model,beam,2
a448a637c96f,2011_queensland_floods|2018_sweden_wildfires,2,96,0,catboost,0.41880965069681075,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_a448a637c96f/model,beam,2
580655156d89,2011_queensland_floods|2019_amazon_forest_fires,2,78,0,xgboost,0.45698688143320726,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_580655156d89/model,beam,2
21e41b337f79,2011_thailand_floods|2012_us_droughts,2,71,0,catboost,0.11852569726052771,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_21e41b337f79/model,beam,2
4c6aec37a55e,2011_thailand_floods|2014_indonesia_mineral_export_ban,2,60,0,ridge,0.18260888615254528,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_4c6aec37a55e/model,beam,2
9ceede68e396,2011_thailand_floods|2014_russia_crimea_sanctions,2,67,0,catboost,0.09974892531485952,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_9ceede68e396/model,beam,2
1803259ca9ae,2011_thailand_floods|2015_samarco_dam_collapse,2,94,0,catboost,0.25367576395223357,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_1803259ca9ae/model,beam,2
75474fb0941c,2011_thailand_floods|2015_tianjin_explosion,2,107,0,catboost,0.1515671009939109,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_75474fb0941c/model,beam,2
407be17a20be,2011_thailand_floods|2017_british_columbia_wildfires,2,65,0,ridge,0.11869079024986154,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_407be17a20be/model,beam,2
48acc69d3f42,2011_thailand_floods|2017_hurricane_maria,2,83,0,catboost,0.17688424130447783,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_48acc69d3f42/model,beam,2
8c12755e29f4,2011_thailand_floods|2018_sweden_wildfires,2,119,0,catboost,0.06029200864147993,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8c12755e29f4/model,beam,2
21f6cfa5a3b3,2011_thailand_floods|2018_us_china_tariffs,2,82,0,xgboost,0.05860931760237566,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_21f6cfa5a3b3/model,beam,2
66be023a62a0,2011_thailand_floods|2019_amazon_forest_fires,2,101,0,rf,0.10881180292373047,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_66be023a62a0/model,beam,2
33475fc25e0c,2011_thailand_floods|2019_brumadinho_dam_collapse,2,62,0,catboost,0.12939445845850214,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_33475fc25e0c/model,beam,2
392ce5357b8a,2011_thailand_floods|2019_saudi_aramco_attack,2,87,0,catboost,0.31857504160422667,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_392ce5357b8a/model,beam,2
d1248f1b157a,2011_thailand_floods|2020_china_covid,2,68,0,gbrt,0.14026178614526882,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_d1248f1b157a/model,beam,2
a8bfb2bd87f4,2012_us_droughts|2015_tianjin_explosion,2,72,0,gbrt,0.12739826826888248,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_a8bfb2bd87f4/model,beam,2
3e7cad09b4d2,2012_us_droughts|2018_sweden_wildfires,2,84,0,rf,0.09031816116764321,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_3e7cad09b4d2/model,beam,2
fb0e4fc7cdbb,2012_us_droughts|2019_amazon_forest_fires,2,66,0,catboost,0.1141955212716009,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_fb0e4fc7cdbb/model,beam,2
7c138cede5c6,2014_indonesia_mineral_export_ban|2015_tianjin_explosion,2,61,0,catboost,0.16604084900466604,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_7c138cede5c6/model,beam,2
1590167695a2,2014_indonesia_mineral_export_ban|2018_sweden_wildfires,2,73,0,rf,0.1775451109921593,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_1590167695a2/model,beam,2
078a8ef70c65,2014_indonesia_mineral_export_ban|2019_amazon_forest_fires,2,55,0,catboost,0.16626174872841243,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_078a8ef70c65/model,beam,2
bbda5cd8d62f,2014_russia_crimea_sanctions|2015_tianjin_explosion,2,68,0,rf,0.14332614812124078,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_bbda5cd8d62f/model,beam,2
1cf05561161a,2014_russia_crimea_sanctions|2018_sweden_wildfires,2,80,0,rf,0.0794857982522938,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_1cf05561161a/model,beam,2
985cb8e19ef7,2014_russia_crimea_sanctions|2019_amazon_forest_fires,2,62,0,catboost,0.09742356023092794,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_985cb8e19ef7/model,beam,2
8e0c06798c49,2015_samarco_dam_collapse|2015_tianjin_explosion,2,95,0,catboost,0.1887585256195175,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8e0c06798c49/model,beam,2
775c284a3a9d,2015_samarco_dam_collapse|2018_sweden_wildfires,2,107,0,rf,0.19204510931198593,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_775c284a3a9d/model,beam,2
b70e1e3ce3be,2015_samarco_dam_collapse|2019_amazon_forest_fires,2,89,0,catboost,0.19123354205825627,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_b70e1e3ce3be/model,beam,2
087dae48ee64,2015_tianjin_explosion|2017_british_columbia_wildfires,2,66,0,catboost,0.10735340882687869,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_087dae48ee64/model,beam,2
5c65a1d18d68,2015_tianjin_explosion|2017_hurricane_maria,2,84,0,catboost,0.16645330226512664,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_5c65a1d18d68/model,beam,2
20e2d597b10b,2015_tianjin_explosion|2018_sweden_wildfires,2,120,0,catboost,0.14967462871157872,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_20e2d597b10b/model,beam,2
b19181ef5173,2015_tianjin_explosion|2018_us_china_tariffs,2,83,0,gbrt,0.11639009458833041,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_b19181ef5173/model,beam,2
5405757c6383,2015_tianjin_explosion|2019_amazon_forest_fires,2,102,0,catboost,0.16191215097226924,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_5405757c6383/model,beam,2
63c4f0ec4360,2015_tianjin_explosion|2019_brumadinho_dam_collapse,2,63,0,catboost,0.18327214989459675,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_63c4f0ec4360/model,beam,2
e193d21af29e,2015_tianjin_explosion|2019_saudi_aramco_attack,2,88,0,catboost,0.25848945449670996,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_e193d21af29e/model,beam,2
64de2d22e315,2015_tianjin_explosion|2020_china_covid,2,69,0,catboost,0.17162140391694575,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_64de2d22e315/model,beam,2
1a10b983aeb7,2017_british_columbia_wildfires|2018_sweden_wildfires,2,78,0,rf,0.08956515694301495,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_1a10b983aeb7/model,beam,2
14ae9a03b1e0,2017_british_columbia_wildfires|2019_amazon_forest_fires,2,60,0,rf,0.08593237938003113,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_14ae9a03b1e0/model,beam,2
499d9983f940,2017_hurricane_maria|2018_sweden_wildfires,2,96,0,rf,0.1733473418156707,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_499d9983f940/model,beam,2
511621bf6cdf,2017_hurricane_maria|2019_amazon_forest_fires,2,78,0,catboost,0.1577265187250111,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_511621bf6cdf/model,beam,2
ce0580b113c9,2018_sweden_wildfires|2018_us_china_tariffs,2,95,0,rf,0.048781432376231164,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ce0580b113c9/model,beam,2
d802d560697d,2018_sweden_wildfires|2019_amazon_forest_fires,2,114,0,rf,0.08417013518775568,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_d802d560697d/model,beam,2
bd66f41056cb,2018_sweden_wildfires|2019_brumadinho_dam_collapse,2,75,0,xgboost,0.11765842984077374,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_bd66f41056cb/model,beam,2
8286d92c4e68,2018_sweden_wildfires|2019_saudi_aramco_attack,2,100,0,rf,0.24575132409379016,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8286d92c4e68/model,beam,2
a8c7742a10f4,2018_sweden_wildfires|2020_china_covid,2,81,0,gbrt,0.12619222559787593,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_a8c7742a10f4/model,beam,2
c41bd54760ec,2018_us_china_tariffs|2019_amazon_forest_fires,2,77,0,catboost,0.08848614020047908,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_c41bd54760ec/model,beam,2
8bbfa1381f3b,2019_amazon_forest_fires|2019_brumadinho_dam_collapse,2,57,0,rf,0.1486934421976231,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8bbfa1381f3b/model,beam,2
26e7ebcdb53f,2019_amazon_forest_fires|2019_saudi_aramco_attack,2,82,0,xgboost,0.25897228617795937,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_26e7ebcdb53f/model,beam,2
219d348c9776,2019_amazon_forest_fires|2020_china_covid,2,63,0,gbrt,0.11930933027088778,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_219d348c9776/model,beam,2
a3bb165b0928,2010_russia_wheat_ban|2011_japan_earthquake|2012_us_droughts,3,92,0,rf,0.13894400516785899,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_a3bb165b0928/model,beam,3
928a77ef4772,2010_russia_wheat_ban|2011_japan_earthquake|2017_british_columbia_wildfires,3,86,0,catboost,0.13600118983789583,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_928a77ef4772/model,beam,3
12460992de81,2010_russia_wheat_ban|2011_thailand_floods|2018_sweden_wildfires,3,142,0,rf,0.1534414699949996,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_12460992de81/model,beam,3
8886363e97a0,2010_russia_wheat_ban|2011_thailand_floods|2018_us_china_tariffs,3,105,0,rf,0.16227905027151218,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8886363e97a0/model,beam,3
36e8f0c59d43,2010_russia_wheat_ban|2018_sweden_wildfires|2018_us_china_tariffs,3,118,0,rf,0.14927975053268427,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_36e8f0c59d43/model,beam,3
a3262d20ccaa,2011_japan_earthquake|2011_queensland_floods|2012_us_droughts,3,99,0,catboost,0.30811946017179054,False,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_a3262d20ccaa/model,beam,3
960b54f7447a,2011_japan_earthquake|2011_queensland_floods|2017_british_columbia_wildfires,3,93,0,catboost,0.28771158582020007,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_960b54f7447a/model,beam,3
0eb2b8160c12,2011_japan_earthquake|2011_thailand_floods|2012_us_droughts,3,122,0,ridge,0.09861658669427838,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_0eb2b8160c12/model,beam,3
d18c221e9948,2011_japan_earthquake|2011_thailand_floods|2017_british_columbia_wildfires,3,116,0,ridge,0.07487721168313317,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_d18c221e9948/model,beam,3
2025bde304d6,2011_japan_earthquake|2011_thailand_floods|2018_sweden_wildfires,3,170,0,ridge,0.0911199115652236,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_2025bde304d6/model,beam,3
eb4c75b1229b,2011_japan_earthquake|2011_thailand_floods|2018_us_china_tariffs,3,133,0,ridge,0.07773066106741629,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_eb4c75b1229b/model,beam,3
1c9c6fcb421b,2011_japan_earthquake|2012_us_droughts|2014_indonesia_mineral_export_ban,3,76,0,gbrt,0.054671077107995236,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_1c9c6fcb421b/model,beam,3
43b3289dea0c,2011_japan_earthquake|2012_us_droughts|2014_russia_crimea_sanctions,3,83,0,catboost,0.08610122529339286,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_43b3289dea0c/model,beam,3
174566525419,2011_japan_earthquake|2012_us_droughts|2015_samarco_dam_collapse,3,110,0,gbrt,0.09485338579422727,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_174566525419/model,beam,3
666d1f11bfdf,2011_japan_earthquake|2012_us_droughts|2015_tianjin_explosion,3,123,0,catboost,0.11353907023608689,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_666d1f11bfdf/model,beam,3
8a2eaa8ede84,2011_japan_earthquake|2012_us_droughts|2017_british_columbia_wildfires,3,81,0,rf,0.0643163786702536,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8a2eaa8ede84/model,beam,3
f866d80c339d,2011_japan_earthquake|2012_us_droughts|2017_hurricane_maria,3,99,0,rf,0.0844485582111031,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_f866d80c339d/model,beam,3
8b8f9a77760a,2011_japan_earthquake|2012_us_droughts|2018_sweden_wildfires,3,135,0,catboost,0.09525007820522942,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8b8f9a77760a/model,beam,3
e446d05dd6c2,2011_japan_earthquake|2012_us_droughts|2018_us_china_tariffs,3,98,0,rf,0.0692493551717991,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_e446d05dd6c2/model,beam,3
0204c4b51725,2011_japan_earthquake|2012_us_droughts|2019_amazon_forest_fires,3,117,0,catboost,0.09010811723537815,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_0204c4b51725/model,beam,3
98f719e4258e,2011_japan_earthquake|2012_us_droughts|2019_brumadinho_dam_collapse,3,78,0,rf,0.11601024627979246,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_98f719e4258e/model,beam,3
359cc188f8a5,2011_japan_earthquake|2012_us_droughts|2019_saudi_aramco_attack,3,103,0,gbrt,0.22573578295656826,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_359cc188f8a5/model,beam,3
0f52aca2b5a3,2011_japan_earthquake|2012_us_droughts|2020_china_covid,3,84,0,gbrt,0.08057264346904648,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_0f52aca2b5a3/model,beam,3
362e1b8b673d,2011_japan_earthquake|2014_indonesia_mineral_export_ban|2017_british_columbia_wildfires,3,70,0,rf,0.07260257604669924,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_362e1b8b673d/model,beam,3
64124880909c,2011_japan_earthquake|2014_russia_crimea_sanctions|2017_british_columbia_wildfires,3,77,0,rf,0.0846300377134193,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_64124880909c/model,beam,3
ca5b2f5dc7d0,2011_japan_earthquake|2015_samarco_dam_collapse|2017_british_columbia_wildfires,3,104,0,catboost,0.10647275877983327,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ca5b2f5dc7d0/model,beam,3
33715a5492ec,2011_japan_earthquake|2015_tianjin_explosion|2017_british_columbia_wildfires,3,117,0,gbrt,0.09550803432571242,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_33715a5492ec/model,beam,3
bd4bed9fb91b,2011_japan_earthquake|2017_british_columbia_wildfires|2017_hurricane_maria,3,93,0,catboost,0.09199397597617749,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_bd4bed9fb91b/model,beam,3
09b38945f395,2011_japan_earthquake|2017_british_columbia_wildfires|2018_sweden_wildfires,3,129,0,catboost,0.09216697264830252,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_09b38945f395/model,beam,3
d4ee27557b5c,2011_japan_earthquake|2017_british_columbia_wildfires|2018_us_china_tariffs,3,92,0,ridge,0.060388214690878184,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_d4ee27557b5c/model,beam,3
cb7602b6160f,2011_japan_earthquake|2017_british_columbia_wildfires|2019_amazon_forest_fires,3,111,0,catboost,0.09275839226871567,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_cb7602b6160f/model,beam,3
866d549be4f9,2011_japan_earthquake|2017_british_columbia_wildfires|2019_brumadinho_dam_collapse,3,72,0,rf,0.10534170800011844,True,False,,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_866d549be4f9/model,beam,3
