shock_event,shock_node,shock_date,target_node,target_country,observation_date,months_after_shock,shock_yoy_change,shock_value,shock_expected,shock_dev_abs,shock_dev_pct,shock_dev_z,shock_dev_abs_weighted,shock_resid_std,export_baseline,export_observed,yoy_change,prop_expected,prop_dev_abs,prop_dev_pct,prop_dev_z,prop_resid_std,icio_edge_value,is_domestic,supplier_hhi,shocked_supplier_share,target_log_gdp_per_capita,target_gdp_growth,target_inflation,target_unemployment_rate
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-05,2,-0.4127756698933908,-841085278.2082642,3844652464.0,-1806848597.0,-0.469964090101435,,-1060936430.4735749,0.0,10776034810.0,12715418495.0,0.17997192095187747,10816296544.0,1899121951.0,0.17557968601124183,,0.0,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-06,3,-0.3174811478339236,-782595912.1905457,3844652464.0,-979374991.0,-0.2547369366075425,,-575064567.5414218,0.0,10799940009.0,12380200654.0,0.14632124286645193,10816296544.0,1563904110.0,0.1445877619606802,,0.0,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-07,4,-0.02673648236176792,-63788201.089662395,3844652464.0,109914477.0,0.028588923974065605,,64539039.45209741,0.0,8778806945.0,11261143485.0,0.2827646803890389,10816296544.0,444846941.0,0.041127472715859,,0.0,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-08,5,0.1322198626137578,334474725.7286579,3844652464.0,1033212513.0,0.2687401586163238,,606676617.6661851,0.0,10707354999.0,12822762722.0,0.19756585292983803,10816296544.0,2006466178.0,0.185503991115427,,0.0,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-03,0,0.11910809427867586,174914735.7490632,1585852004.0,865314267.0,0.5456462928554586,,580173985.5264719,0.0,4853471294.0,7548074204.0,0.5551908617098745,4431386115.0,3116688089.0,0.7033212652019153,,0.0,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-04,1,-0.21226692624369808,-262019936.51255628,1585852004.0,-135589232.0,-0.08549929732282888,,-90909566.75964922,0.0,5365551767.0,7745080412.0,0.4434825621541711,4431386115.0,3313694297.0,0.7477782822361893,,0.0,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-05,2,-0.12119191242501949,-119027734.53693178,1585852004.0,-298538910.0,-0.18825143156296695,,-200163704.5115641,0.0,5820057537.0,7493523252.0,0.28753422184595834,4431386115.0,3062137137.0,0.6910111323034643,,0.0,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-06,3,-0.023396709397738753,-26972881.777031235,1585852004.0,93363224.0,0.05887259578101211,,62597966.814386,0.0,6223336828.0,7594672813.0,0.22035381064866894,4431386115.0,3163286698.0,0.7138368483153493,,0.0,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-07,4,0.019015893255124594,23491667.295667075,1585852004.0,291707376.0,0.18394363109812611,,195583312.78662378,0.0,6357078274.0,7964007947.0,0.25277802218862533,4431386115.0,3532621832.0,0.7971821322547967,,0.0,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-03,0,0.1918588930262852,105005559.62969993,3844652464.0,1026176556.0,0.26691009541402333,,137427739.96556875,0.0,110230750991.0,131010674491.0,0.18851294501020516,109745138312.0,21265536179.0,0.19377201128074698,,0.0,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-04,1,-0.3642335597660213,-168631412.0801621,3844652464.0,-1646773351.0,-0.4283282732106004,,-220539378.47266147,0.0,102137719916.0,123752794272.0,0.2116267562441833,109745138312.0,14007655960.0,0.12763805463688904,,0.0,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-05,2,-0.4127756698933908,-191833631.2504463,3844652464.0,-1806848597.0,-0.469964090101435,,-241976994.79081523,0.0,105311563308.0,123812686212.0,0.1756798809442283,109745138312.0,14067547900.0,0.1281837912492001,,0.0,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-06,3,-0.3174811478339236,-178493453.07420063,3844652464.0,-979374991.0,-0.2547369366075425,,-131159975.15726644,0.0,106917060044.0,122880455194.0,0.1493063421630797,109745138312.0,13135316882.0,0.11968928267835377,,0.0,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-07,4,-0.02673648236176792,-14548729.555736719,3844652464.0,109914477.0,0.028588923974065605,,14719979.78835865,0.0,104004950680.0,120429505660.0,0.1579208958094186,109745138312.0,10684367348.0,0.09735617916508403,,0.0,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-08,5,0.1322198626137578,76286558.40310377,3844652464.0,1033212513.0,0.2687401586163238,,138370010.24386668,0.0,106882405507.0,126650327371.0,0.1849501961546454,109745138312.0,16905189059.0,0.15404043695256353,,0.0,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-03,0,0.19166794220916883,17625988.008211765,167670872.0,-40621472.0,-0.24226910443932087,,-35038240.14592824,0.0,1838045384.0,2207952551.0,0.20125029023766478,2144376756.0,63575795.0,0.02964767959833267,,0.0,1376.62744140625,False,0.03920696206811019,0.06838116635028763,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-04,1,0.022777859327262645,1742275.0290536147,167670872.0,-76972708.0,-0.4590702432799419,,-66393168.31222689,0.0,1497176493.0,1435265415.0,-0.041351890234359964,2144376756.0,-709111341.0,-0.3306841202302232,,0.0,1376.62744140625,False,0.03920696206811019,0.06838116635028763,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-03,0,-0.016745835809625867,-7620468.7308075605,582693616.765,-35761124.89099991,-0.06137208965757789,,-29256212.23982192,0.0,4973685605.948001,5397587540.88,0.08522893655060493,4505164840.376,892422700.5039997,0.19808880077061025,,0.0,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-04,1,-0.5331769719875231,-222812351.55235067,582693616.765,-344234888.737,-0.5907648184789189,,-281618908.6875103,0.0,4607919081.815,4870502424.465,0.056985233027697264,4505164840.376,365337584.08899975,0.08109305586663255,,0.0,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-05,2,-0.26083281085517196,-90909517.45228477,582693616.765,-267786203.028,-0.45956604864610695,,-219076162.02126002,0.0,4741371939.601,4789176565.07,0.010082445772651778,4505164840.376,284011724.6939993,0.0630413613612184,,0.0,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-06,3,-0.44471274660902993,-215731309.71713075,582693616.765,-253429517.857,-0.4349275683917574,,-207330943.44373176,0.0,5207503756.669,4823614062.493,-0.07371856308012655,4505164840.376,318449222.1169996,0.07068536521971566,,0.0,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-07,4,-0.058424881953123245,-19714509.57840144,582693616.765,-194332106.61,-0.3335064964138333,,-158983291.86576355,0.0,3292208465.571,3480320017.4119997,0.05713840839916969,4505164840.376,-1024844822.9640007,-0.2274822030437553,,0.0,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-08,5,0.009472448333075496,3137699.7434022324,582693616.765,-173963461.06999993,-0.29855048359000524,,-142319682.4638703,0.0,4913247933.936,4842499802.646,-0.014399462889169462,4505164840.376,337334962.2699995,0.07487738500637095,,0.0,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-03,0,0.1918588930262852,51265533.18549555,3844652464.0,1026176556.0,0.26691009541402333,,67094603.263461985,0.0,15331014142.0,17770892186.0,0.1591465523024889,14067535652.0,3703356534.0,0.2632555285881567,,0.0,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-04,1,-0.3642335597660213,-82328776.52001357,3844652464.0,-1646773351.0,-0.4283282732106004,,-107671144.89622664,0.0,14454918121.0,17342792113.0,0.1997848737589539,14067535652.0,3275256461.0,0.2328237540691324,,0.0,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-05,2,-0.4127756698933908,-93656501.84280603,3844652464.0,-1806848597.0,-0.469964090101435,,-118137360.53901616,0.0,14941503925.0,17305269863.0,0.15820133969546174,14067535652.0,3237734211.0,0.23015646031362197,,0.0,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-06,3,-0.3174811478339236,-87143595.76996118,3844652464.0,-979374991.0,-0.2547369366075425,,-64034571.90976954,0.0,14951555522.0,16974528175.0,0.13530181859829635,14067535652.0,2906992523.0,0.2066454704585525,,0.0,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-07,4,-0.02673648236176792,-7102941.791621705,3844652464.0,109914477.0,0.028588923974065605,,7186549.121695114,0.0,14569226853.0,16662575525.0,0.14368289361689437,14067535652.0,2595039873.0,0.18447011169515393,,0.0,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-08,5,0.1322198626137578,37244419.297541685,3844652464.0,1033212513.0,0.2687401586163238,,67554635.93594274,0.0,14614899143.0,17203476720.0,0.17711908591855274,14067535652.0,3135941068.0,0.22292042796807549,,0.0,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,GBR_C29,GBR,2011-03,0,0.7328257953117542,95071865.31944367,381214865.09,102533993.71600008,0.2689664100370092,,47649032.98857695,0.0,3570126115.9040003,5241120422.405001,0.4680490974974658,4821297266.127,419823156.27800083,0.08707680383608649,,0.0,738.4232788085938,False,0.03949275908879588,0.014745979001412939,10.591102509850886,2.26054460931586,1.3283713684016,7.924
2011_japan_earthquake,JPN_C29,2011-03,GBR_C29,GBR,2011-04,1,1.5630763385300572,125126205.57498229,381214865.09,60298047.546000004,0.1581733900428159,,28021376.643381357,0.0,3767801928.015,4578850366.794,0.21525771637531022,4821297266.127,-242446899.33300018,-0.050286652315832084,,0.0,738.4232788085938,False,0.03949275908879588,0.014745979001412939,10.591102509850886,2.26054460931586,1.3283713684016,7.924
2011_japan_earthquake,JPN_C29,2011-03,MEX_C29,MEX,2011-03,0,0.22805127315886436,44345415.83674111,347856735.0,17303406.0,0.04974290924681967,,11315687.941128874,0.0,6259993612.0,7646217670.0,0.22144176878115318,6351719554.0,1294498116.0,0.203802782064707,,0.0,729.2385864257812,False,0.04508707854331875,0.009332180276882053,9.182948700537848,4.9713345832195,4.37296440049234,5.303
2011_japan_earthquake,JPN_C29,2011-03,MEX_C29,MEX,2011-04,1,-0.22203972958472276,-44092139.49864772,347856735.0,-111624838.0,-0.3208931343531411,,-72997872.9787109,0.0,5688334281.0,6619857583.0,0.16376029536650924,6351719554.0,268138029.0,0.04221502960267506,,0.0,729.2385864257812,False,0.04508707854331875,0.009332180276882053,9.182948700537848,4.9713345832195,4.37296440049234,5.303
2011_japan_earthquake,JPN_C29,2011-03,MEX_C29,MEX,2011-05,2,0.06318520343965346,12024464.474151904,347856735.0,-38464140.0,-0.11057465942121258,,-25153903.524190135,0.0,5660458879.0,7100956012.0,0.25448416176013,6351719554.0,749236458.0,0.11795805082864022,,0.0,729.2385864257812,False,0.04508707854331875,0.009332180276882053,9.182948700537848,4.9713345832195,4.37296440049234,5.303
2011_japan_earthquake,JPN_C29,2011-03,CHN_H49,CHN,2011-03,0,0.11910809427867586,28557854.971083585,1585852004.0,865314267.0,0.5456462928554586,,94723434.6249142,0.0,112073731624.0,152199070383.0,0.3580262580496371,96736125592.0,55462944791.0,0.5733426313239357,,0.0,629.3640747070312,False,0.13238792079124975,0.0026698159332492056,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_H49,CHN,2011-04,1,-0.21226692624369808,-42779285.08660933,1585852004.0,-135589232.0,-0.08549929732282888,,-14842558.64371912,0.0,119863001777.0,155684083821.0,0.2988501999194346,96736125592.0,58947958229.0,0.6093686083482648,,0.0,629.3640747070312,False,0.13238792079124975,0.0026698159332492056,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_H49,CHN,2011-05,2,-0.12119191242501949,-19433335.710027736,1585852004.0,-298538910.0,-0.18825143156296695,,-32680185.688395847,0.0,131678625308.0,157157191158.0,0.19349052126269484,96736125592.0,60421065566.0,0.6245967077577146,,0.0,629.3640747070312,False,0.13238792079124975,0.0026698159332492056,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_H49,CHN,2011-06,3,-0.023396709397738753,-4403789.324220883,1585852004.0,93363224.0,0.05887259578101211,,10220200.431452287,0.0,137361708854.0,161980773258.0,0.17922800036047373,96736125592.0,65244647666.0,0.6744600041268934,,0.0,629.3640747070312,False,0.13238792079124975,0.0026698159332492056,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_H49,CHN,2011-07,4,0.019015893255124594,3835420.868262671,1585852004.0,291707376.0,0.18394363109812611,,31932357.542119738,0.0,145492497771.0,175128036147.0,0.20369117878947463,96736125592.0,78391910555.0,0.8103685161594165,,0.0,629.3640747070312,False,0.13238792079124975,0.0026698159332492056,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,MYS_G,MYS,2011-03,0,0.1359066049027143,14939131.180357045,215226638.13299996,40135486.698000014,0.18648010788143318,,19624538.504644144,0.0,17872654882.55,21093761231.03,0.18022539850108854,17007213042.609,4086548188.4209995,0.24028323618824385,,0.0,544.0996704101562,False,0.09236179160212377,0.011158364401686539,9.0938453252436,7.42484738326097,7.26684593389439,3.39
2011_japan_earthquake,JPN_C29,2011-03,MYS_G,MYS,2011-04,1,-0.20105272634155374,-20904583.1852696,215226638.13299996,-45332362.45199996,-0.21062616990740102,,-22165588.750418432,0.0,16223224160.397,19183961247.186,0.18249991848208236,17007213042.609,2176748204.5770016,0.12798970643358723,,0.0,544.0996704101562,False,0.09236179160212377,0.011158364401686539,9.0938453252436,7.42484738326097,7.26684593389439,3.39
2011_japan_earthquake,JPN_C29,2011-03,MYS_G,MYS,2011-05,2,-0.03841749261529864,-3281439.9516805997,215226638.13299996,-47249150.91299996,-0.2195320770833311,,-23102816.427291885,0.0,16066672639.078,18284408950.245,0.13803332905239715,17007213042.609,1277195907.6359997,0.07509730750336216,,0.0,544.0996704101562,False,0.09236179160212377,0.011158364401686539,9.0938453252436,7.42484738326097,7.26684593389439,3.39
2011_japan_earthquake,JPN_C29,2011-03,MYS_G,MYS,2011-06,3,0.13406981951974115,15159859.229602203,215226638.13299996,47033942.23200005,0.21853216051693047,,22997588.575475983,0.0,16182926586.282,19095613517.642,0.17998517856646742,17007213042.609,2088400475.032999,0.12279498526894604,,0.0,544.0996704101562,False,0.09236179160212377,0.011158364401686539,9.0938453252436,7.42484738326097,7.26684593389439,3.39
2011_japan_earthquake,JPN_C29,2011-03,GBR_G,GBR,2011-03,0,0.7328257953117542,66694222.783270694,381214865.09,102533993.71600008,0.2689664100370092,,33426452.829863988,0.0,33983197286.359,42264881720.507,0.24369938956486314,38983037070.631,3281844649.876007,0.08418647946617992,,0.0,518.0140991210938,False,0.06295099743177718,0.004693365461601675,10.591102509850886,2.26054460931586,1.3283713684016,7.924
2011_japan_earthquake,JPN_C29,2011-03,GBR_G,GBR,2011-04,1,1.5630763385300572,87777756.35939348,381214865.09,60298047.546000004,0.1581733900428159,,19657381.6056747,0.0,32812131213.702,38914776165.68,0.1859874603155799,38983037070.631,-68260904.9509964,-0.0017510412240923819,,0.0,518.0140991210938,False,0.06295099743177718,0.004693365461601675,10.591102509850886,2.26054460931586,1.3283713684016,7.924
2020_china_covid,CHN_C26,2020-02,CHN_M,CHN,2020-02,0,-0.015261879092288665,-61.692708333333485,4042.2747395833335,-61.692708333333485,-0.015261879092288665,,-61.692708333333485,0.0,71344785.0,134605676.0,0.8866925732553542,1204804388.3095315,-1070198712.3095315,-0.8882759082668464,-95.6494817646004,11188755.992879922,47766.984375,True,0.057918813645387805,0.06988703148278662,9.244152345041725,6.06850235053705,1.31550650702985,4.56
2020_china_covid,CHN_C26,2020-02,CHN_M,CHN,2020-03,1,-0.015261879092288665,-61.692708333333485,4042.2747395833335,-61.692708333333485,-0.015261879092288665,,-61.692708333333485,0.0,50781625.0,147192373.0,1.8985360945026868,1273184602.908789,-1125992229.908789,-0.8843903918852647,-100.63605199946495,11188755.992879922,47766.984375,True,0.057918813645387805,0.06988703148278662,9.244152345041725,6.06850235053705,1.31550650702985,4.56
2020_china_covid,CHN_C26,2020-02,CHN_M,CHN,2020-04,2,-0.015261879092288665,-61.692708333333485,4042.2747395833335,-61.692708333333485,-0.015261879092288665,,-61.692708333333485,0.0,154533238.0,154693191.0,0.001035071820600821,1373812139.0038598,-1219118948.0038598,-0.8873985848515163,-108.9592934888971,11188755.992879922,47766.984375,True,0.057918813645387805,0.06988703148278662,9.244152345041725,6.06850235053705,1.31550650702985,4.56
2020_china_covid,CHN_C26,2020-02,CHN_M,CHN,2020-05,3,-0.015261879092288665,-61.692708333333485,4042.2747395833335,-61.692708333333485,-0.015261879092288665,,-61.692708333333485,0.0,176902088.0,99748714.0,-0.4361360279704556,1450278408.5989301,-1350529694.5989301,-0.9312209894261859,-120.70418690499224,11188755.992879922,47766.984375,True,0.057918813645387805,0.06988703148278662,9.244152345041725,6.06850235053705,1.31550650702985,4.56
2020_china_covid,CHN_C26,2020-02,CHN_M,CHN,2020-06,4,-0.015261879092288665,-61.692708333333485,4042.2747395833335,-61.692708333333485,-0.015261879092288665,,-61.692708333333485,0.0,122897939.0,158092666.0,0.2863736144509307,1457589748.194001,-1299497082.194001,-0.8915382972500446,-116.14312467095976,11188755.992879922,47766.984375,True,0.057918813645387805,0.06988703148278662,9.244152345041725,6.06850235053705,1.31550650702985,4.56
2020_china_covid,CHN_C26,2020-02,CHN_M,CHN,2020-07,5,-0.015261879092288665,-61.692708333333485,4042.2747395833335,-61.692708333333485,-0.015261879092288665,,-61.692708333333485,0.0,89719469.0,84569055.0,-0.05740575660339675,1496270669.2890713,-1411701614.2890713,-0.9434801090900341,-126.17145419807368,11188755.992879922,47766.984375,True,0.057918813645387805,0.06988703148278662,9.244152345041725,6.06850235053705,1.31550650702985,4.56
